Date;Period;BE;DE;FR;NL;RAM_0;Row;Num_date
01/11/2015;18;0.06217;0.01333;-0.02581;0;126.19512;205;20151101
01/11/2015;18;0.07712;0.03355;0.03168;0;126.00111;229;20151101
01/11/2015;18;-0.28961;-0.1238;-0.21891;0;569.07445;232;20151101
01/11/2015;18;0.06468;0.02588;0.00186;0;125.69008;242;20151101
01/11/2015;18;0.06763;0.03165;0.01671;0;125.95398;256;20151101
01/11/2015;18;-0.00695;-0.07026;-0.03239;0.14349;577.89761;260;20151101
01/11/2015;18;-1;0;0;0;4500;276;20151101
01/11/2015;18;-0.29439;-0.13668;-0.23934;0;568.88255;279;20151101
01/11/2015;18;-0.00575;-0.07865;-0.05879;0.00902;179.92026;293;20151101
01/11/2015;18;0.08981;0.00319;-0.01314;0;125.9133;321;20151101
01/11/2015;18;-0.29581;-0.13405;-0.24072;0;569.26904;324;20151101
01/11/2015;18;0.07753;0.03339;0.03184;0;125.83186;326;20151101
01/11/2015;18;0.06973;0.03351;0.02287;0;126.39134;332;20151101
01/11/2015;18;-0.29042;-0.13202;-0.22678;0;569.14184;337;20151101
01/11/2015;18;0.01328;0.18544;0.09008;-0.08763;1068.3118;341;20151101
01/11/2015;18;0.0245;-0.15953;0.07851;-0.10931;1159.40681;349;20151101
01/11/2015;18;-0.29193;-0.13548;-0.23278;0;569.25065;355;20151101
01/11/2015;18;-0.29145;-0.12616;-0.22489;0;568.52361;358;20151101
01/11/2015;18;0.11488;0.25239;0.40057;0.1687;1414.65039;384;20151101
01/11/2015;18;0.06978;0.01148;0.01983;0;101.9183;394;20151101
01/11/2015;18;-0.05566;0.05113;0.06741;0.02257;564.95267;399;20151101
01/11/2015;18;0;0;1;0;5327;417;20151101
01/11/2015;18;0.10564;0.22687;0.34962;0.15227;1212.14363;467;20151101
01/11/2015;18;-0.28806;-0.12201;-0.21401;0;569.12205;495;20151101
01/11/2015;19;0;0;1;0;5101;9;20151101
01/11/2015;19;-0.28714;-0.11608;-0.206;0;570.78234;15;20151101
01/11/2015;19;-0.29823;-0.146;-0.25344;0;571.10899;26;20151101
01/11/2015;19;0.06937;0.03447;0.02465;0;125.71018;31;20151101
01/11/2015;19;0.06407;0.01179;0.02776;0;102.68364;37;20151101
01/11/2015;19;0;0;0;-1;4250;70;20151101
01/11/2015;19;0.05916;0.01009;-0.03544;0;126.18465;86;20151101
01/11/2015;19;0.09661;0.01142;0.01142;0;125.64661;88;20151101
01/11/2015;19;-0.00689;-0.07209;-0.03301;0.14286;557.35228;115;20151101
01/11/2015;19;0.06391;0.026;0.00152;0;125.96341;123;20151101
01/11/2015;19;0;1;0;0;7000;126;20151101
01/11/2015;19;0.15028;-0.12285;-0.01852;-0.17438;610.47195;145;20151101
01/11/2015;19;-0.29114;-0.12132;-0.21905;0;571.19554;146;20151101
01/11/2015;19;0.06716;0.03234;0.01784;0;125.94158;154;20151101
01/11/2015;19;0;0;-1;0;4160;169;20151101
01/11/2015;19;-0.29223;-0.14301;-0.23739;0;570.92054;199;20151101
01/11/2015;19;-0.28885;-0.13412;-0.22309;0;571.01881;248;20151101
01/11/2015;19;-0.28511;-0.12061;-0.20459;0;570.82062;275;20151101
01/11/2015;19;0.01538;0.25746;0.16179;-0.00282;1294.48396;282;20151101
01/11/2015;19;0.02456;-0.15704;0.07728;-0.10814;1147.88232;291;20151101
01/11/2015;19;-0.28389;-0.11233;-0.19574;0;571.0674;328;20151101
01/11/2015;19;-0.30268;-0.14045;-0.25969;0;570.91319;329;20151101
01/11/2015;19;-0.05567;0.05121;0.06739;0.02267;568.94736;331;20151101
01/11/2015;19;0.10562;0.22759;0.34809;0.15265;1246.35657;334;20151101
01/11/2015;19;0.09117;0.00132;-0.01491;0;125.90527;359;20151101
01/11/2015;19;0.06998;0.01065;0.02045;0;103.04307;442;20151101
01/11/2015;19;0.07823;0.03381;0.03381;0;125.57298;447;20151101
01/11/2015;19;0.01261;0.18303;0.08682;-0.08356;1060.18026;450;20151101
01/11/2015;19;0.07736;0.03425;0.03365;0;126.04449;492;20151101
01/11/2015;19;-1;0;0;0;4500;496;20151101
01/11/2015;19;0;-1;0;0;6000;506;20151101
01/11/2015;20;-0.0017;0.03049;-0.03341;0.01973;363.24999;5;20151101
01/11/2015;20;0.06898;0.0327;0.02272;0;123.64244;34;20151101
01/11/2015;20;0;1;0;0;7000;43;20151101
01/11/2015;20;0.10664;0.26768;0.17048;0.39525;620.76404;46;20151101
01/11/2015;20;-1;0;0;0;4500;57;20151101
01/11/2015;20;0.01538;0.25746;0.16191;-0.00519;1341.78768;151;20151101
01/11/2015;20;0.10562;0.22759;0.34797;0.15335;1209.21985;165;20151101
01/11/2015;20;-0.05567;0.05121;0.06739;0.02265;528.94936;188;20151101
01/11/2015;20;0.02456;-0.15704;0.07704;-0.10858;873.79288;192;20151101
01/11/2015;20;0.09323;0.01346;0.01346;0;123.99963;194;20151101
01/11/2015;20;0.07629;0.03219;0.03034;0;123.5683;208;20151101
01/11/2015;20;0.06515;0.02466;0.00235;0;123.53695;217;20151101
01/11/2015;20;0.15028;-0.12285;-0.01862;-0.17591;595.56935;285;20151101
01/11/2015;20;0.06892;0.01114;0.01966;0;101.28094;310;20151101
01/11/2015;20;0.06414;0.01444;-0.01898;0;123.98678;343;20151101
01/11/2015;20;0.01261;0.18303;0.0869;-0.0858;1132.44874;381;20151101
01/11/2015;20;0.09053;0.00999;0.00344;0;123.56346;391;20151101
01/11/2015;20;0;0;1;0;5101;403;20151101
01/11/2015;20;0.06721;0.03049;0.01628;0;123.81392;413;20151101
01/11/2015;20;0.08662;0.00592;-0.00921;0;124.29302;449;20151101
01/11/2015;20;-0.00689;-0.07209;-0.03304;0.13939;493.6826;484;20151101
01/11/2015;20;0.06267;0.01155;0.02741;0;101.27244;486;20151101
01/11/2015;20;0.0642;0.02526;0.02526;0;100.90186;516;20151101
01/11/2015;20;0;0;0;-1;4250;528;20151101
01/11/2015;21;0.0725;0.02529;0.01403;0;121.83943;27;20151101
01/11/2015;21;0.14158;-0.17232;-0.08964;-0.2079;770.15218;47;20151101
01/11/2015;21;0.08273;0.0223;0.02023;0;121.96925;84;20151101
01/11/2015;21;0.01604;0.2675;0.16807;-0.00632;1412.19718;95;20151101
01/11/2015;21;0.07149;0.02314;0.00859;0;122.13285;102;20151101
01/11/2015;21;0;0;0;-1;4250;119;20151101
01/11/2015;21;0.0718;0.02101;0.00477;0;121.56257;129;20151101
01/11/2015;21;0.01261;0.18303;0.08662;-0.08742;1131.45506;148;20151101
01/11/2015;21;0.10562;0.22759;0.34834;0.15415;1258.34557;152;20151101
01/11/2015;21;0.01469;-0.01866;-0.0993;-0.00587;427.50881;202;20151101
01/11/2015;21;0.07654;0.02505;0.01833;0;121.85299;211;20151101
01/11/2015;21;-0.0017;0.03049;-0.03318;0.01982;270.36887;239;20151101
01/11/2015;21;0;0;1;0;5101;255;20151101
01/11/2015;21;0.10664;0.26768;0.17015;0.39208;643.89756;296;20151101
01/11/2015;21;-0.05567;0.05121;0.06745;0.02273;521.97472;339;20151101
01/11/2015;21;0.05567;-0.05121;-0.06745;-0.02273;286.02528;370;20151101
01/11/2015;21;0.07804;0.01688;0.00401;0;121.99832;398;20151101
01/11/2015;21;0.02456;-0.15704;0.0781;-0.10912;975.43624;416;20151101
01/11/2015;21;0.08198;0.02086;0.01651;0;122.15668;421;20151101
01/11/2015;21;0.07202;0.02471;0.01232;0;122.09505;431;20151101
01/11/2015;21;0.15028;-0.12285;-0.01823;-0.17694;690.88919;444;20151101
01/11/2015;21;-1;0;0;0;4500;479;20151101
01/11/2015;21;0.07225;0.01992;0.00316;0;122.26971;483;20151101
01/11/2015;21;0.00689;0.07209;0.03292;-0.13855;884.16668;487;20151101
01/11/2015;21;-0.21039;-0.24024;-0.36211;-0.16794;751.66743;509;20151101
01/11/2015;21;-0.00689;-0.07209;-0.03292;0.13855;567.83332;512;20151101
01/11/2015;22;0.07688;0.02217;0.01287;0;122.25969;36;20151101
01/11/2015;22;0.14158;-0.17232;-0.08931;-0.20796;755.34166;65;20151101
01/11/2015;22;-1;0;0;0;4500;67;20151101
01/11/2015;22;0.15028;-0.12285;-0.01792;-0.17701;676.06855;69;20151101
01/11/2015;22;0.07718;0.02269;0.01424;0;121.91211;103;20151101
01/11/2015;22;0.05468;-0.05447;-0.04999;-0.03762;289.38973;173;20151101
01/11/2015;22;0.05567;-0.05121;-0.06739;-0.02272;285.05764;215;20151101
01/11/2015;22;-0.05567;0.05121;0.06739;0.02272;523.94236;281;20151101
01/11/2015;22;0.10664;0.26768;0.16968;0.392;697.64424;284;20151101
01/11/2015;22;0.01261;0.18303;0.0863;-0.08863;1169.39814;288;20151101
01/11/2015;22;0.07352;0.02207;0.00871;0;121.88639;292;20151101
01/11/2015;22;0.07531;0.02096;0.00863;0;121.66317;297;20151101
01/11/2015;22;0.07357;0.0236;0.01176;0;121.74439;312;20151101
01/11/2015;22;0.02456;-0.15704;0.07862;-0.10913;857.72636;323;20151101
01/11/2015;22;0;0;0;-1;4250;386;20151101
01/11/2015;22;0.10562;0.22759;0.34912;0.15415;1187.77925;389;20151101
01/11/2015;22;0.07343;0.02342;0.01126;0;121.52523;390;20151101
01/11/2015;22;-0.00689;-0.07209;-0.03278;0.13735;595.03116;401;20151101
01/11/2015;22;-0.0017;0.03049;-0.03299;0.01982;194.47451;404;20151101
01/11/2015;22;0.07489;0.02364;0.01341;0;121.89987;425;20151101
01/11/2015;22;0.00689;0.07209;0.03278;-0.13735;855.96884;445;20151101
01/11/2015;22;0.11488;0.25333;0.40002;0.17086;1382.24609;457;20151101
01/11/2015;22;0.01604;0.2675;0.16753;-0.0065;1502.91494;491;20151101
01/11/2015;22;0;0;1;0;5101;494;20151101
01/11/2015;22;0.07328;0.02296;0.01019;0;121.95996;526;20151101
01/11/2015;23;-1;0;0;0;4500;52;20151101
01/11/2015;23;-0.0017;0.03049;-0.03309;0.01935;187.46591;60;20151101
01/11/2015;23;0;0;1;0;5101;78;20151101
01/11/2015;23;-0.00689;-0.07209;-0.03282;0.11575;782.16892;87;20151101
01/11/2015;23;0.05567;-0.05121;-0.06736;-0.02188;243.99032;99;20151101
01/11/2015;23;0.14158;-0.17232;-0.0894;-0.20845;853.34062;133;20151101
01/11/2015;23;0.05468;-0.05447;-0.05004;-0.03706;272.30593;157;20151101
01/11/2015;23;0.11488;0.25333;0.40015;0.16815;1514.58937;187;20151101
01/11/2015;23;0.01604;0.2675;0.16772;-0.01796;1347.16658;197;20151101
01/11/2015;23;0;0;0;-1;4250;222;20151101
01/11/2015;23;0.02063;0.11584;0.05722;0.38225;1146.08329;231;20151101
01/11/2015;23;0;-1;0;0;6000;330;20151101
01/11/2015;23;0.02456;-0.15704;0.07856;-0.10734;854.514;344;20151101
01/11/2015;23;0.01261;0.18303;0.0864;-0.09631;1074.22174;353;20151101
01/11/2015;23;0.15028;-0.12285;-0.01816;-0.17807;807.04111;464;20151101
01/11/2015;23;-0.05567;0.05121;0.06736;0.02188;565.00968;503;20151101
01/11/2015;23;0.10664;0.26768;0.16976;0.39692;583.19672;508;20151101
01/11/2015;23;0.23561;0.1845;0.17241;0.16057;151.97605;511;20151101
01/11/2015;24;0.05567;-0.04939;-0.06736;-0.02053;267.08282;53;20151101
01/11/2015;24;-0.05567;0.04939;0.06736;0.02053;541.91718;79;20151101
01/11/2015;24;0;0;0;-1;4250;82;20151101
01/11/2015;24;-0.21039;-0.23584;-0.36275;-0.1629;699.35759;90;20151101
01/11/2015;24;0.02456;-0.16256;0.07809;-0.10522;809.35068;108;20151101
01/11/2015;24;0.23561;0.18415;0.17251;0.16039;187.0059;112;20151101
01/11/2015;24;0.01469;-0.01696;-0.10003;-0.00494;351.22243;156;20151101
01/11/2015;24;0.05468;-0.05364;-0.05004;-0.03642;292.34568;168;20151101
01/11/2015;24;-0.01604;-0.26827;-0.16785;0.03948;1494.51289;174;20151101
01/11/2015;24;0;-1;0;0;6000;180;20151101
01/11/2015;24;0;0;1;0;5101;253;20151101
01/11/2015;24;0.15028;-0.12828;-0.01823;-0.18202;834.71844;277;20151101
01/11/2015;24;0.01604;0.26827;0.16785;-0.03948;1391.48711;308;20151101
01/11/2015;24;0.14158;-0.17659;-0.0895;-0.21162;885.06827;367;20151101
01/11/2015;24;0.01261;0.18994;0.0865;-0.11117;1178.62709;369;20151101
01/11/2015;24;0.10664;0.27227;0.1699;0.39936;610.60431;428;20151101
01/11/2015;24;-0.0017;0.02964;-0.03315;0.0187;191.3913;453;20151101
01/11/2015;24;-0.05377;-0.06655;-0.05699;0.25965;1341.27018;463;20151101
01/11/2015;24;-1;0;0;0;4500;515;20151101
02/11/2015;1;-0.00185;0.02985;-0.03269;0.01893;206.93146;86;20151102
02/11/2015;1;-0.09313;0.22622;0.09093;0.28006;1115.43723;103;20151102
02/11/2015;1;0.05696;-0.0498;-0.0676;-0.02107;311.41504;136;20151102
02/11/2015;1;0.15441;-0.12541;-0.01768;-0.17785;879.43383;163;20151102
02/11/2015;1;0.23987;0.18494;0.17348;0.16006;252.18548;223;20151102
02/11/2015;1;0.10081;0.21907;0.13978;0.34526;581.96225;232;20151102
02/11/2015;1;0.02413;-0.14595;0.07954;-0.10142;867.88895;240;20151102
02/11/2015;1;0;0;1;0;5101;335;20151102
02/11/2015;1;-0.05418;-0.06474;-0.05722;0.23319;1250.38644;353;20151102
02/11/2015;1;0.01728;0.2618;0.16835;-0.02644;1155.08601;368;20151102
02/11/2015;1;0.14546;-0.17435;-0.08897;-0.20783;919.12672;375;20151102
02/11/2015;1;0.10907;0.2712;0.17044;0.40321;638.57318;381;20151102
02/11/2015;1;-1;0;0;0;4500;435;20151102
02/11/2015;1;0.01322;0.18652;0.08661;-0.09819;1153.83143;450;20151102
02/11/2015;1;-0.0071;-0.07961;-0.03275;0.10192;764.96844;476;20151102
02/11/2015;1;0;-1;0;0;6000;484;20151102
02/11/2015;1;0.05614;-0.05368;-0.05035;-0.03649;327.20219;501;20151102
02/11/2015;1;-0.21579;-0.23818;-0.36272;-0.16338;623.38612;519;20151102
02/11/2015;1;0.0149;-0.01913;-0.10065;-0.00545;416.5523;521;20151102
02/11/2015;1;-0.05696;0.0498;0.0676;0.02107;498.58496;530;20151102
02/11/2015;1;0;0;0;-1;4250;559;20151102
02/11/2015;2;0;0;1;0;5101;3;20151102
02/11/2015;2;0.05696;-0.0498;-0.0675;-0.0204;302.42178;45;20151102
02/11/2015;2;-0.05696;0.0498;0.0675;0.0204;509.57822;47;20151102
02/11/2015;2;0.01322;0.18652;0.08632;-0.10205;1200.86556;54;20151102
02/11/2015;2;0.01728;0.2618;0.16758;-0.03493;1209.12738;62;20151102
02/11/2015;2;-0.09313;0.22622;0.09022;0.28003;1123.25702;110;20151102
02/11/2015;2;-0.00435;-0.07175;-0.04796;0.0111;435.39185;122;20151102
02/11/2015;2;0;0;0;-1;4250;131;20151102
02/11/2015;2;-0.05418;-0.06474;-0.0571;0.24989;1236.94944;144;20151102
02/11/2015;2;-0.21579;-0.23818;-0.36302;-0.16121;740.24886;187;20151102
02/11/2015;2;0.10081;0.21907;0.1395;0.35053;648.74329;214;20151102
02/11/2015;2;-1;0;0;0;4500;231;20151102
02/11/2015;2;-0.00185;0.02985;-0.0327;0.01854;244.93983;263;20151102
02/11/2015;2;0;-1;0;0;6000;295;20151102
02/11/2015;2;-0.0071;-0.07961;-0.03267;0.08689;769.40968;301;20151102
02/11/2015;2;0.02413;-0.14595;0.07759;-0.09987;906.3483;343;20151102
02/11/2015;2;0.15441;-0.12541;-0.01706;-0.1782;908.60173;474;20151102
02/11/2015;2;0.10907;0.2712;0.17006;0.40836;716.33208;496;20151102
02/11/2015;2;0.14546;-0.17435;-0.08875;-0.20768;938.17862;497;20151102
02/11/2015;2;0.05614;-0.05368;-0.05002;-0.03599;315.27234;500;20151102
02/11/2015;2;-0.02102;-0.12146;-0.05714;-0.32683;1190.81908;545;20151102
02/11/2015;3;0.01728;0.2618;0.1673;-0.03458;1225.04618;32;20151102
02/11/2015;3;-1;0;0;0;4500;35;20151102
02/11/2015;3;0.05696;-0.0498;-0.06746;-0.02043;270.43282;95;20151102
02/11/2015;3;-0.00435;-0.07175;-0.04787;0.01102;406.41704;126;20151102
02/11/2015;3;0;0;1;0;5101;160;20151102
02/11/2015;3;0.10907;0.2712;0.16984;0.40809;692.28354;191;20151102
02/11/2015;3;0;-1;0;0;6000;246;20151102
02/11/2015;3;-0.09313;0.22622;0.08996;0.28006;1111.18988;267;20151102
02/11/2015;3;0.05614;-0.05368;-0.04993;-0.03601;291.29585;285;20151102
02/11/2015;3;0.02413;-0.14595;0.07765;-0.09995;985.36584;341;20151102
02/11/2015;3;-0.05418;-0.06474;-0.05705;0.24958;1252.97087;361;20151102
02/11/2015;3;-0.02102;-0.12146;-0.05704;-0.3297;1204.92494;414;20151102
02/11/2015;3;0;0;0;-1;4250;440;20151102
02/11/2015;3;0.15441;-0.12541;-0.01687;-0.1782;907.65018;447;20151102
02/11/2015;3;0.10081;0.21907;0.13933;0.35024;628.70806;458;20151102
02/11/2015;3;-0.00185;0.02985;-0.03262;0.01855;149.95995;470;20151102
02/11/2015;3;0.01322;0.18652;0.08616;-0.10238;1165.834;502;20151102
02/11/2015;3;-0.05696;0.0498;0.06746;0.02043;540.56718;543;20151102
02/11/2015;3;0.14546;-0.17435;-0.08861;-0.20771;928.21516;554;20151102
02/11/2015;4;0;0;1;0;5101;30;20151102
02/11/2015;4;-0.09313;0.22622;0.09026;0.27983;1107.27282;40;20151102
02/11/2015;4;-0.05696;0.0498;0.06754;0.02062;535.58226;67;20151102
02/11/2015;4;0;0;0;-1;4250;99;20151102
02/11/2015;4;0.02413;-0.14595;0.07775;-0.10031;987.40142;188;20151102
02/11/2015;4;0.10175;-0.18847;-0.06504;-0.25878;1060.79689;256;20151102
02/11/2015;4;0.00985;0.02273;0.01437;0.14571;507.31452;269;20151102
02/11/2015;4;-1;0;0;0;4500;309;20151102
02/11/2015;4;0.10081;0.21907;0.13959;0.34916;660.8046;315;20151102
02/11/2015;4;0.15441;-0.12541;-0.01707;-0.17794;911.5919;350;20151102
02/11/2015;4;0.01728;0.2618;0.16768;-0.03208;1188.07308;372;20151102
02/11/2015;4;0.05696;-0.0498;-0.06754;-0.02062;275.41774;401;20151102
02/11/2015;4;0.01322;0.18652;0.08637;-0.09393;1127.65095;406;20151102
02/11/2015;4;-0.0071;-0.07961;-0.03269;0.09755;693.1061;412;20151102
02/11/2015;4;-0.00185;0.02985;-0.03274;0.01866;147.92627;429;20151102
02/11/2015;4;0.14546;-0.17435;-0.08881;-0.20758;937.16052;479;20151102
02/11/2015;4;0.05614;-0.05368;-0.05004;-0.03614;293.27144;535;20151102
02/11/2015;4;0;-1;0;0;6000;536;20151102
02/11/2015;4;0.10907;0.2712;0.17016;0.40699;724.39594;561;20151102
02/11/2015;5;0.01322;0.18652;0.08651;-0.09669;1206.76393;55;20151102
02/11/2015;5;0.01728;0.2618;0.16791;-0.02808;1191.01973;82;20151102
02/11/2015;5;0;0;0;-1;4250;104;20151102
02/11/2015;5;0;0;-1;0;4116;128;20151102
02/11/2015;5;-0.0071;-0.07961;-0.03275;0.10065;704.004;153;20151102
02/11/2015;5;-0.09313;0.22622;0.09051;0.27973;1152.33937;215;20151102
02/11/2015;5;0.14546;-0.17435;-0.08896;-0.20756;910.12171;289;20151102
02/11/2015;5;0.02413;-0.14595;0.07733;-0.101;1041.31364;304;20151102
02/11/2015;5;0.15441;-0.12541;-0.01727;-0.17771;877.53446;319;20151102
02/11/2015;5;0.05614;-0.05368;-0.05005;-0.03635;302.27477;331;20151102
02/11/2015;5;-0.05696;0.0498;0.06751;0.02092;519.56621;354;20151102
02/11/2015;5;-1;0;0;0;4500;394;20151102
02/11/2015;5;-0.21579;-0.23818;-0.36256;-0.16278;804.41012;413;20151102
02/11/2015;5;0;-1;0;0;6000;455;20151102
02/11/2015;5;0;0;1;0;5101;468;20151102
02/11/2015;5;0.10175;-0.18847;-0.06527;-0.25826;1022.72368;477;20151102
02/11/2015;5;0;0;0;1;4250;481;20151102
02/11/2015;5;-0.00185;0.02985;-0.03285;0.01883;184.89346;492;20151102
02/11/2015;5;0.05696;-0.0498;-0.06751;-0.02092;290.43379;526;20151102
02/11/2015;5;0.10081;0.21907;0.13972;0.34703;682.89739;533;20151102
02/11/2015;5;0.10907;0.2712;0.17033;0.4049;753.49781;574;20151102
02/11/2015;6;0;0;0;-1;4250;21;20151102
02/11/2015;6;-0.0071;-0.07961;-0.0327;0.11943;628.49091;98;20151102
02/11/2015;6;-0.00185;0.02985;-0.03262;0.01926;168.94007;146;20151102
02/11/2015;6;0.02413;-0.14595;0.07887;-0.10256;823.75002;229;20151102
02/11/2015;6;0.15441;-0.12541;-0.01721;-0.17679;858.524;266;20151102
02/11/2015;6;0.05696;-0.0498;-0.06763;-0.02167;309.42419;302;20151102
02/11/2015;6;-0.05696;0.0498;0.06763;0.02167;501.57581;323;20151102
02/11/2015;6;0.10175;-0.18847;-0.06521;-0.25675;995.6967;332;20151102
02/11/2015;6;0.05614;-0.05368;-0.05019;-0.03686;314.25335;357;20151102
02/11/2015;6;0.01322;0.18652;0.08645;-0.09051;1159.57559;370;20151102
02/11/2015;6;-1;0;0;0;4500;403;20151102
02/11/2015;6;0.10907;0.2712;0.17029;0.40037;790.61445;415;20151102
02/11/2015;6;-0.09313;0.22622;0.09045;0.279;1186.34451;427;20151102
02/11/2015;6;0.01728;0.2618;0.16793;-0.01784;1240.73811;503;20151102
02/11/2015;6;0;0;1;0;5101;517;20151102
02/11/2015;6;0.14546;-0.17435;-0.08885;-0.20717;897.13884;527;20151102
02/11/2015;7;0.14546;-0.17435;-0.08877;-0.20733;917.16372;6;20151102
02/11/2015;7;0;0;1;0;5101;48;20151102
02/11/2015;7;-0.05696;0.04981;0.06765;0.02149;457.5867;63;20151102
02/11/2015;7;0.15441;-0.12541;-0.01725;-0.17707;869.52164;77;20151102
02/11/2015;7;-0.05614;0.05368;0.05026;0.03674;451.76786;90;20151102
02/11/2015;7;0.01322;0.18652;0.0864;-0.09356;1185.64824;114;20151102
02/11/2015;7;-0.0071;-0.0796;-0.03268;0.11356;583.66112;137;20151102
02/11/2015;7;0.0103;-0.07301;0.00568;-0.04;197.98205;178;20151102
02/11/2015;7;-0.00185;0.02985;-0.03253;0.01915;196.9661;180;20151102
02/11/2015;7;0.10907;0.2712;0.1702;0.40131;767.56518;197;20151102
02/11/2015;7;-0.0042;0.06233;-0.00989;0.05477;280.88764;252;20151102
02/11/2015;7;0.01727;0.2618;0.16792;-0.02038;1185.8097;299;20151102
02/11/2015;7;-1;0;0;0;4500;306;20151102
02/11/2015;7;0.10081;0.21907;0.13961;0.34345;686.96958;449;20151102
02/11/2015;7;-0.09313;0.22621;0.09045;0.27926;1190.33648;469;20151102
02/11/2015;7;0.05696;-0.04981;-0.06765;-0.02149;355.4133;523;20151102
02/11/2015;7;0;0;0;-1;4250;539;20151102
02/11/2015;7;0;0;-1;0;3113;560;20151102
02/11/2015;8;-0.0046;-0.1108;-0.06483;0.00339;254.45263;13;20151102
02/11/2015;8;0.15372;-0.09274;-0.00366;-0.15867;973.13052;41;20151102
02/11/2015;8;-1;0;0;0;4500;91;20151102
02/11/2015;8;0.1598;-0.13537;-0.18377;-0.08264;847.04022;94;20151102
02/11/2015;8;0;0;1;0;5101;96;20151102
02/11/2015;8;0;0;-1;0;2941;123;20151102
02/11/2015;8;-0.0077;-0.10184;-0.0441;0.11384;660.25438;196;20151102
02/11/2015;8;-0.03898;0.04143;0.05329;0.01434;393.06664;208;20151102
02/11/2015;8;0.1114;0.28132;0.17549;0.43017;634.16139;227;20151102
02/11/2015;8;0.01677;0.27628;0.14491;-0.09571;887.28839;238;20151102
02/11/2015;8;0;0;0;-1;4250;253;20151102
02/11/2015;8;0.00907;-0.08136;0.00937;-0.04152;324.71077;358;20151102
02/11/2015;8;0.01675;-0.02349;-0.10426;-0.00627;256.76901;388;20151102
02/11/2015;8;-0.00625;0.05331;-0.02793;0.06519;129.93828;432;20151102
02/11/2015;8;0.25637;-0.01422;0.07565;-0.08466;1049.17099;480;20151102
02/11/2015;8;0.23975;0.16401;0.15832;0.13884;279.38033;491;20151102
02/11/2015;8;0.1595;-0.14068;-0.07192;-0.18365;982.0826;578;20151102
02/11/2015;9;0.01677;0.27645;0.14467;-0.09049;876.09378;4;20151102
02/11/2015;9;-0.0046;-0.11088;-0.0647;0.00189;332.52178;5;20151102
02/11/2015;9;0.01977;-0.15623;0.07194;-0.10286;1121.53699;11;20151102
02/11/2015;9;0;0;0;-1;4250;58;20151102
02/11/2015;9;0.1598;-0.13531;-0.18434;-0.08346;826.92233;59;20151102
02/11/2015;9;0.01676;-0.02335;-0.1039;-0.00637;137.87109;111;20151102
02/11/2015;9;-0.30832;-0.12779;-0.22356;0;612.52059;130;20151102
02/11/2015;9;-0.31125;-0.14855;-0.24545;0;613.2665;159;20151102
02/11/2015;9;-0.31485;-0.16105;-0.26289;0;612.969;199;20151102
02/11/2015;9;-0.31242;-0.13034;-0.2349;0;612.67584;207;20151102
02/11/2015;9;-1;0;0;0;4500;217;20151102
02/11/2015;9;0;0;1;0;5101;261;20151102
02/11/2015;9;-0.31447;-0.13509;-0.24309;0;612.85024;300;20151102
02/11/2015;9;-0.32432;-0.15902;-0.28332;0;612.77154;336;20151102
02/11/2015;9;-0.03898;0.04141;0.05337;0.01465;391.07686;362;20151102
02/11/2015;9;-0.0077;-0.10191;-0.044;0.1223;620.03775;451;20151102
02/11/2015;9;-0.3105;-0.14576;-0.24169;0;613.20805;471;20151102
02/11/2015;9;0.15372;-0.09285;-0.00333;-0.15886;955.21174;472;20151102
02/11/2015;9;-0.30734;-0.1276;-0.22115;0;612.85343;495;20151102
02/11/2015;9;0.1595;-0.14077;-0.07179;-0.18415;967.123;511;20151102
02/11/2015;9;0.23975;0.16401;0.15855;0.13971;199.41462;551;20151102
02/11/2015;9;-0.00625;0.05335;-0.02797;0.0669;233.8832;567;20151102
02/11/2015;10;0.01676;-0.02335;-0.1042;-0.00617;142.78899;37;20151102
02/11/2015;10;0;0;1;0;5101;75;20151102
02/11/2015;10;0.01977;-0.15623;0.0717;-0.10169;981.44303;113;20151102
02/11/2015;10;-0.31466;-0.14795;-0.24766;0;617.77777;121;20151102
02/11/2015;10;0;0;0;-1;4250;166;20151102
02/11/2015;10;-1;0;0;0;4500;170;20151102
02/11/2015;10;-0.31735;-0.15733;-0.26071;0;617.5589;194;20151102
02/11/2015;10;0.01543;0.26511;0.16609;-0.04799;839.92006;219;20151102
02/11/2015;10;0.01677;0.27645;0.14472;-0.09899;894.34453;224;20151102
02/11/2015;10;-0.31584;-0.13791;-0.24306;0;618.06013;226;20151102
02/11/2015;10;0.15372;-0.09285;-0.00337;-0.15963;923.2231;326;20151102
02/11/2015;10;-0.03898;0.04141;0.05335;0.01426;373.08268;371;20151102
02/11/2015;10;0.23975;0.16401;0.15854;0.13923;160.42551;390;20151102
02/11/2015;10;-0.0046;-0.11088;-0.06473;0.00412;412.45169;405;20151102
02/11/2015;10;-0.32336;-0.1564;-0.27393;0;618.07257;461;20151102
02/11/2015;10;-0.0077;-0.1019;-0.04402;0.11013;545.37416;463;20151102
02/11/2015;10;-0.31714;-0.14086;-0.24823;0;617.91313;489;20151102
02/11/2015;10;-0.31241;-0.1358;-0.2336;0;617.59482;557;20151102
02/11/2015;10;-0.31284;-0.13534;-0.23426;0;617.59088;572;20151102
02/11/2015;11;-0.0077;-0.10191;-0.04402;0.11012;618.37369;9;20151102
02/11/2015;11;0.01543;0.26512;0.16609;-0.04799;816.92081;44;20151102
