Date;Period;BE;DE;FR
01/11/2015;1;2183.08828646572;565.841517248877;1501.0701962854
01/11/2015;1;2397.6785433238;-3304.30222432679;2292.18758844456
01/11/2015;1;1263.87889525026;-832.601000295164;3818.7221050449
01/11/2015;1;1013.30550667231;-4262.26785448213;-1001.03765219017
01/11/2015;1;1636.68622889906;3507.75583230751;-894.442061206573
01/11/2015;1;1399.29736019038;6299.61724145562;-5048.47378727367
01/11/2015;1;-3060.12476129942;5660.81670227237;-1311.75081690726
01/11/2015;1;2886.66119553935;-1123.00840492159;268.00828082574
01/11/2015;1;-2434.57843468432;-868.79743052447;1114.29058851251
01/11/2015;1;2659.28577347183;-4313.0533488074;1810.80379824259
01/11/2015;1;-4149.99884987648;4412.55146630082;820.166350430522
01/11/2015;2;-4500;4831.55681381336;730.384549668466
01/11/2015;2;-4500;4147.18555284025;921.062043186745
01/11/2015;2;-3828.50447307508;5766.93352498994;-838.84708038118
01/11/2015;2;531.983560648549;-6000;1559.80234878876
01/11/2015;2;1864.51326531933;-6000;1207.88147293008
01/11/2015;2;1300.94164870468;-4779.97527621409;-458.740350414874
01/11/2015;2;1084.43621472151;4929.38421964958;-5752.05329015314
01/11/2015;2;1532.90863496096;4096.55453034353;-5557.78225019108
01/11/2015;2;273.762414945491;4724.42117368489;-5479.21642207246
01/11/2015;2;1056.70964723668;569.905192272729;-4154.81714017348
01/11/2015;2;-3032.5825423252;-6000;5085.92558126699
01/11/2015;2;2039.04163118071;-6000;1490.95570211739
01/11/2015;2;-3052.02946141135;-5995.96249821428;5101
01/11/2015;2;988.826727838596;-2812.37477218873;-2178.63943072429
01/11/2015;2;-3535.33592739442;-5532.25548715769;5101
01/11/2015;2;1068.32827029758;7000;-5307.933215887
01/11/2015;2;-1710.73203634946;7000;-4224.05130870952
01/11/2015;2;-2650.87331004135;7000;-2984.72708364004
01/11/2015;2;-2692.86654420518;7000;-2973.63667740349
01/11/2015;2;2174.14987449827;6850.65153298279;-5770.80306083155
01/11/2015;2;2434.76237599576;6696.89988876423;-5698.99288278031
01/11/2015;2;-4500;3973.96710776917;2006.52316419606
01/11/2015;2;-4500;-1042.80386740332;5101
01/11/2015;2;-4500;-3334.0719606789;5101
01/11/2015;2;-3453.59625770983;1708.70321047639;5101
01/11/2015;2;2654.06816158144;5299.14052519662;-3703.20868677806
01/11/2015;2;2583.16162940749;6330.14202844133;-5232.0725253308
01/11/2015;2;3108.17924329687;2843.96803602541;-1702.14727932228
01/11/2015;2;3210.94397409448;2662.13189730139;-1951.3228140267
01/11/2015;2;-2115.63273965089;1894.57358760666;4471.05915204423
01/11/2015;2;1093.35415436937;-698.170057477275;3854.81590310791
01/11/2015;2;2426.3110049686;-3460.12145576459;2027.73582230679
01/11/2015;2;-505.696388622562;-345.303611377437;5101
01/11/2015;2;2649.37459044252;-4480.58345719263;1543.66181006383
01/11/2015;2;2672.85701373707;-4372.44719674549;1561.55758992196
01/11/2015;2;2688.17667796382;1732.92842364718;-171.105101610997
01/11/2015;2;-2366.82239962061;1515.82239962061;5101
01/11/2015;2;2709.29080300422;-4023.53947888421;1358.92540910027
01/11/2015;3;2504.61665046313;-5240.27570536041;1387.52871069621
01/11/2015;3;2659.11308410649;-4475.90131854154;1505.15681017559
01/11/2015;3;2900.05458085394;-2068.97524212033;120.426601189119
01/11/2015;3;-3137.23238978191;1962.23469902159;5101
01/11/2015;3;-3182.03768411297;1968.81558516277;5101
01/11/2015;3;-620.553205094051;-230.44679490595;5101
01/11/2015;3;-3035.21806500378;-6000;5101
01/11/2015;3;-2327.99142691079;1476.99142691079;5101
01/11/2015;3;-3058.71270158453;-6000;5101
01/11/2015;3;-4500;-3993.95256189282;5101
01/11/2015;3;-4500;-1667.47872720772;5101
01/11/2015;3;-1700.81470157096;7000;-2858.4931273921
01/11/2015;3;-3329.26536532617;7000;-2495.78291617646
01/11/2015;3;-1677.68950973182;6509.53593680553;-2119.87615749492
01/11/2015;3;-4500;5367.17023778737;241.095005346565
01/11/2015;3;-4500;4733.3707605682;1202.22473490652
01/11/2015;3;393.907735896498;7000;-4427.16927749343
01/11/2015;3;-2917.86568839114;7000;-3110.43246130264
01/11/2015;3;-1123.11890176497;7000;-3215.82797331178
01/11/2015;3;-3197.88421699873;7000;-2750.4410135945
01/11/2015;3;2660.01610515125;6405.23802433111;-5444.63250666418
01/11/2015;3;1279.84027940434;2842.01009715313;-5593.68919982012
01/11/2015;3;669.903056224347;2654.57578117213;-5387.88882008052
01/11/2015;3;944.257120093861;-578.787405798617;3884.53028570476
01/11/2015;3;2496.02559676296;-3868.63800157885;1801.87065900258
01/11/2015;3;2765.92571371311;2199.03472320864;-714.960436921752
01/11/2015;3;2216.59077055636;-6000;1366.2423729058
01/11/2015;3;3301.70505958769;3615.0186192396;-2666.72367882729
01/11/2015;3;3129.9158201023;4793.04299184446;-3672.95881194676
01/11/2015;3;2146.4973614753;-6000;1248.44820089393
01/11/2015;3;1330.3420442975;-4288.03420337553;-1165.88954209818
01/11/2015;3;996.049607723413;574.651899273182;-4689.55412444806
01/11/2015;3;1000.70016942782;766.873428313464;-4798.82137881497
01/11/2015;3;215.959933464873;-6000;1678.44319789226
01/11/2015;3;1168.42477354838;-4490.11843523953;-823.373099822735
01/11/2015;3;-1597.0278172933;-6000;3470.79328194639
01/11/2015;3;-4500;-2971.3095144025;4281.55020037877
01/11/2015;3;-4500;3613.24096181001;743.401612580756
01/11/2015;4;-2004.91902079072;6965.12923562043;-2863.46902958442
01/11/2015;4;-3224.87988212853;6840.09814814673;-2401.05167148286
01/11/2015;4;-1880.41753239301;4076.09391709926;1500.15747909409
01/11/2015;4;-2554.80477067707;2003.15703546393;4801.64773521313
01/11/2015;4;-3133.97122902058;1891.28521506089;5101
01/11/2015;4;-2674.85078813258;1823.85078813258;5101
01/11/2015;4;-4500;5075.40511537605;566.016999061333
01/11/2015;4;-4500;4157.18480419231;1961.74009604559
01/11/2015;4;-3472.0389224311;2021.06566330936;4979.20611310977
01/11/2015;4;-471.235432925462;6770.37567227515;-3514
01/11/2015;4;-1581.17241527607;4516.93288176626;-3514
01/11/2015;4;663.396473374506;6313.19393501245;-3514
01/11/2015;4;2630.08979947689;5133.91020052311;-3514
01/11/2015;4;1007.35450814134;-620.097697773814;-3514
01/11/2015;4;2969.76184135438;4794.23815864562;-3514
01/11/2015;4;-48.0033520430976;848.796071037429;-3514
01/11/2015;4;-3052.92579102053;6293.3839962262;-2577.19179603959
01/11/2015;4;1208.33674398657;-1409.56411299302;3958.72482074006
01/11/2015;4;957.951824055433;-973.813728181155;4265.86190412572
01/11/2015;4;1355.5797872061;-459.561634245463;3353.98184703936
01/11/2015;4;-255.926826321992;-6000;2203.54243877025
01/11/2015;4;436.337034307946;-6000;1519.18238752489
01/11/2015;4;802.021786040624;-5425.02183068526;563.555778416863
01/11/2015;4;-4500;-3710.30656534002;5101
01/11/2015;4;-4500;-1015.80371826958;5101
01/11/2015;4;-2322.30536659108;-6000;5101
01/11/2015;4;-2854.92122372014;-6000;5101
01/11/2015;4;-117.977673575958;-733.022326424043;5101
01/11/2015;4;-3546.26825295779;1615.56842757409;5101
01/11/2015;4;-4500;2569.17205308131;1281.38713242992
01/11/2015;4;-4500;-2013.76531431641;3742.106176269
01/11/2015;4;2260.27140747634;-6000;1848.62669808959
01/11/2015;4;1872.0673105885;-6000;1198.64383506431
01/11/2015;4;2423.45135906423;-5569.60385943065;1860.65570247909
01/11/2015;4;2407.23516320358;-3946.03499289623;2354.41897082507
01/11/2015;4;2603.64772561097;-4677.50418661174;1997.74909655585
01/11/2015;4;1298.89221957247;-4808.93322742115;-483.848232688725
01/11/2015;4;3229.32527871409;3028.57649810718;-2007.90177682127
01/11/2015;4;2880.52945288155;-1921.74524239486;412.231119736451
01/11/2015;4;2642.94483856305;1484.22066901742;122.834492419523
01/11/2015;5;4.14427127667735;-6000;1870.74250990767
01/11/2015;5;-3401.87783231551;-6000;5674
01/11/2015;5;-2770.84137670196;-6000;5674
01/11/2015;5;2499.73273936428;-6000;1927.11949804281
01/11/2015;5;650.926562380654;-6000;1231.28850250288
01/11/2015;5;1913.08531875754;-6000;945.72580873279
01/11/2015;5;-4500;-1851.26938428353;3590.01335520602
01/11/2015;5;-4500;-4463.18155677144;5674
01/11/2015;5;-4500;2547.11904549266;1226.60000669857
01/11/2015;5;-4500;-2486.45895788722;5674
01/11/2015;5;-4500;4919.49161948944;548.692571253593
01/11/2015;5;-4500;4234.36941482322;1589.01928409226
01/11/2015;5;-869.755204037397;482.901028790227;-2326
01/11/2015;5;1240.00805790955;-2469.70587344808;-2326
01/11/2015;5;992.893662810024;-5462.59588365679;337.895086313602
01/11/2015;5;1408.90863472829;-4948.5483548315;-536.785709053694
01/11/2015;5;762.235352338264;-1127.8614196318;4615.62606729353
01/11/2015;5;1204.9875026302;-1895.23503995792;4071.97125449463
01/11/2015;5;1464.74241256714;-219.436591096909;3004.69417852977
01/11/2015;5;2361.86205937735;-4333.15780888606;2522.33481443001
01/11/2015;5;2636.5299522766;-5352.43960659254;2023.03035777235
01/11/2015;5;-599.320669259871;-824.679330740128;5674
01/11/2015;5;2511.92933529147;-5967.91285646811;1928.02014264456
01/11/2015;5;3287.96993472257;3288.03006527743;-2326
01/11/2015;5;3297.41909623998;3192.94720563981;-2326
01/11/2015;5;2616.51767465387;1519.61976235958;113.86256298655
01/11/2015;5;2827.87578245905;-3454.14062092716;928.668558386563
01/11/2015;5;-3167.64893105959;5974.5100894606;-2326
01/11/2015;5;1315.06655042139;5260.93344957861;-2326
01/11/2015;5;703.206179582822;5627.30772048649;-2326
01/11/2015;5;-3264.41888404542;6628.56061503074;-2326
01/11/2015;5;-920.554501412914;6279.3252160115;-2326
01/11/2015;5;-2245.9178040643;821.917804064302;5674
01/11/2015;5;-3633.52124639576;-101.632352678161;5674
01/11/2015;5;-944.579937020881;3895.66452290021;1298.91541412067
01/11/2015;5;-816.263829376163;4292.70200238175;667.000726476597
01/11/2015;5;-2582.68895386804;1450.92068986039;5381.76826400765
01/11/2015;5;-3297.76972979656;1727.1392403246;5124.12965128404
01/11/2015;6;633.093619492704;-6000;1234.86584154981
01/11/2015;6;683.753822303866;-5972.69685672821;1156.5526955093
01/11/2015;6;666.40723093468;-6000;1201.94605612883
01/11/2015;6;-2223.02094706137;2308.36082365308;4164.66012340829
01/11/2015;6;-2625.05771737842;1708.05771737842;5167
01/11/2015;6;-2228.23287868369;6815.56078703252;-2732.09408281262
01/11/2015;6;-3460.9716688926;1821.68152195017;5167
01/11/2015;6;-4500;3956.31121857274;2116.29651300343
01/11/2015;6;-4500;4846.43658813077;754.044778534592
01/11/2015;6;-3152.89937558093;6711.96652782808;-2381.19993308746
01/11/2015;6;-2060.99447592309;2423.21778983854;3887.77668608455
01/11/2015;6;160.724836148558;-1077.72483614856;5167
01/11/2015;6;886.380346859751;-1239.47239781143;4603.09205095168
01/11/2015;6;1330.67020861574;-664.711449736078;3584.04124112034
01/11/2015;6;3228.83903583866;2917.04385137347;-1895.88288721213
01/11/2015;6;2592.73009826038;1241.7175982807;415.552303458916
01/11/2015;6;3067.78038805402;4015.21961194598;-2833
01/11/2015;6;2128.5045045045;4954.4954954955;-2833
01/11/2015;6;2594.92413038174;-5156.18807710964;2241.44737451593
01/11/2015;6;2831.72084155601;-2781.54972755806;879.555253458701
01/11/2015;6;2441.066600489;-5931.87139346014;2124.16347639027
01/11/2015;6;-2926.49042195185;-6000;5167
01/11/2015;6;-4500;-3876.66625912599;5167
01/11/2015;6;-4500;-2608.38402074227;4128.7639222702
01/11/2015;6;-220.806964910191;121.474414171263;-2833
01/11/2015;6;1330.35607963257;-5158.17466080484;-224.50455651548
01/11/2015;6;1059.15496192195;-1605.73867953489;-2833
01/11/2015;6;-1991.34060912641;6784.96666870318;-2833
01/11/2015;6;1367.31492978373;5416.68354891328;-2833
01/11/2015;6;-4500;-1085.94617052024;5167
01/11/2015;6;-1861.0230023303;-6000;5167
01/11/2015;6;1169.32433233237;-1736.47271891952;4256.32904157156
01/11/2015;6;1740.11350906018;-6000;978.58912375522
01/11/2015;6;2415.64444553944;-6000;2122.34051915813
01/11/2015;6;-4500;2443.64034892471;1440.31201581615
01/11/2015;6;2358.79481529996;-4271.88785236242;2668.1328452722
01/11/2015;6;-3024.43258326324;6300.81570041144;-2511.95186662187
01/11/2015;6;-2520.19315437683;5684.23984337045;-2833
