"Date" "FR_load" "DE_wind" "DE_solar"
2016-04-06 56827.6041666667 0.369772198833333 0.115833333333333
2016-04-07 57395.8333333333 0.342712875875 0.09875
2016-04-08 58317.1875 0.0955945745 0.117916666666667
2016-04-09 53482.8125 0.058184790875 0.120416666666667
2016-04-10 48791.6666666667 0.140495446291667 0.133333333333333
2016-04-11 54059.8958333333 0.216115820375 0.167083333333333
2016-04-12 55269.2708333333 0.0993062045 0.131666666666667
2016-04-13 54057.2916666667 0.0453340305416667 0.109583333333333
2016-04-14 53857.2916666667 0.0495999520416667 0.13
2016-04-15 51901.0416666667 0.191495535333333 0.0804166666666667
2016-04-16 46968.2291666667 0.30213547925 0.0991666666666667
2016-04-17 46418.75 0.176134277791667 0.09125
2016-04-18 55184.375 0.22724283025 0.125833333333333
2016-04-19 54774.4791666667 0.365996371625 0.132916666666667
